OrderID,Customer,Product,Category,Price,Quantity,Discount,Revenue,OrderDate,City,PaymentMethod,Rating
ORD1694,Customer_205,Smartwatch,Electronics,5979.49,3.0,10.0,16144.62,2025-12-27,Mumbai,Net Banking,4
ORD1695,Customer_236,Laptop,Electronics,50405.03,2.0,5.0,95769.56,2025-11-30,Pune,Net Banking,2
ORD1696,Customer_192,Smartphone,Electronics,27501.59,5.0,0.0,137507.95,2025-09-10,Pune,Debit Card,2
ORD1697,Customer_093,Laptop,Electronics,54195.9,1.0,,48776.31,2025-12-06,Hyderabad,Net Banking,5
ORD1698,Customer_113,Mouse,Accessories,817.84,2.0,10.0,1472.11,2025-09-30,Mumbai,Credit Card,4
ORD1699,Customer_069,Keyboard,Accessories,1886.83,1.0,,1509.46,2025-03-10,Bengaluru,Debit Card,1
ORD1700,Customer_066,Keyboard,Accessories,1640.29,5.0,15.0,6971.23,2025-09-22,Delhi,Cash,2
ORD1701,Customer_018,Backpack,Accessories,2366.88,3.0,0.0,7100.64,2025-11-23,Pune,UPI,1
ORD1702,Customer_171,Office Chair,Furniture,8009.64,5.0,5.0,38045.79,2025-02-28,Pune,Cash,2
ORD1703,Customer_208,Desk,Furniture,12897.76,4.0,20.0,41272.83,2025-10-17,Nagpur,Credit Card,2
ORD1704,Customer_182,Office Chair,Furniture,7324.34,5.0,0.0,36621.7,2025-04-23,Hyderabad,Debit Card,5
ORD1705,Customer_243,Monitor,Electronics,15585.3,2.0,15.0,26495.01,2025-10-13,Mumbai,Credit Card,2
ORD1706,Customer_040,Smartwatch,Electronics,7453.24,2.0,20.0,11925.18,2025-03-11,Chennai,Credit Card,1
ORD1707,Customer_029,Smartwatch,Electronics,7459.66,4.0,15.0,25362.84,2025-11-30,Pune,Debit Card,4
ORD1708,Customer_020,Monitor,Electronics,12885.97,3.0,0.0,38657.91,2025-11-24,Pune,UPI,1
ORD1709,Customer_185,Office Chair,Furniture,8595.84,3.0,5.0,24498.14,2025-11-12,Delhi,Net Banking,3
ORD1710,Customer_098,Smartwatch,Electronics,7100.34,3.0,5.0,20235.97,2025-01-31,Chennai,Credit Card,2
ORD1711,Customer_184,Laptop,Electronics,51941.38,1.0,15.0,44150.17,2025-10-05,Delhi,Debit Card,1
ORD1712,Customer_052,T-Shirt,Fashion,770.6,2.0,0.0,,2025-12-07,Hyderabad,Net Banking,1
ORD1713,Customer_236,Headphones,Electronics,2482.39,5.0,15.0,10550.16,2025-03-02,chennai,Credit Card,4
ORD1714,Customer_187,Laptop,Electronics,60550.95,3.0,0.0,181652.85,2025-01-23,Nagpur,Cash,5
ORD1715,Customer_196,Backpack,Accessories,2202.45,2.0,5.0,4184.66,2025-07-25,Chennai,Debit Card,2
ORD1716,Customer_070,Monitor,Electronics,12715.95,1.0,10.0,11444.36,2025-05-30,Pune,Cash,1
ORD1717,Customer_146,Mouse,Accessories,796.92,2.0,0.0,1593.84,2025-02-14,Pune,Credit Card,5
ORD1718,Customer_207,Backpack,Accessories,2042.21,3.0,5.0,5820.3,2025-02-05,Hyderabad,Debit Card,1
ORD1719,Customer_087,Keyboard,Accessories,1606.25,2.0,0.0,3212.5,21-10-2025,Nagpur,Net Banking,2
ORD1720,Customer_169,Headphones,Electronics,2595.75,5.0,0.0,12978.75,2025-06-18,Nagpur,Debit Card,2
ORD1721,Customer_014,Mixer,Home Appliances,3823.68,1.0,5.0,3632.5,2025-06-29,Chennai,Credit Card,2
ORD1722,Customer_209,Smartphone,Electronics,29586.01,5.0,5.0,140533.55,2025-04-07,Mumbai,Debit Card,2
ORD1723,Customer_062,Headphones,Electronics,2607.1,1.0,10.0,2346.39,06/04/2025,Bengaluru,UPI,3
ORD1724,Customer_013,Smartphone,Electronics,27769.13,4.0,10.0,99968.87,2025-09-28,Pune,Cash,2
ORD1725,Customer_171,Laptop,Electronics,60835.3,1.0,10.0,54751.77,2025-04-27,Chennai,UPI,5
ORD1726,Customer_229,Office Chair,Furniture,7600.27,1.0,0.0,7600.27,2025-11-09,Mumbai,UPI,4
ORD1727,Customer_117,Coffee Maker,Home Appliances,4593.53,4.0,20.0,14699.3,2025-11-02,Chennai,Credit Card,3
ORD1728,,Keyboard,Accessories,1825.21,5.0,10.0,8213.44,2025-10-01,Mumbai,Cash,5
ORD1729,Customer_157,Jeans,Fashion,1707.03,1.0,15.0,1450.98,2025-08-11,Bengaluru,Credit Card,3
ORD1730,Customer_205,Smartwatch,Electronics,6662.1,3.0,0.0,19986.3,2025-03-20,Delhi,Cash,5
ORD1731,Customer_154,Backpack,Accessories,2360.98,4.0,5.0,8971.72,2025-06-03,Chennai,Cash,1
ORD1732,Customer_042,Smartphone,Electronics,30766.84,3.0,5.0,87685.49,2025-10-02,Pune,Cash,1
ORD1733,Customer_055,T-Shirt,Fashion,984.19,,5.0,2804.94,2025-06-03,Delhi,Cash,4
ORD1734,Customer_189,Keyboard,Accessories,,4.0,,6306.15,2025-11-06,Chennai,UPI,1
ORD1735,Customer_231,Desk,Furniture,11646.75,2.0,10.0,20964.15,2025-12-14,Chennai,Cash,1
ORD1736,Customer_161,Coffee Maker,Home Appliances,4257.58,2.0,10.0,7663.64,2025-01-26,Pune,Net Banking,4
ORD1737,Customer_203,Mixer,Home Appliances,-500.0,4.0,10.0,11111.15,2025-01-02,Chennai,Cash,1
ORD1738,Customer_216,T-Shirt,Fashion,1024.77,1.0,10.0,922.29,2025-04-08,Bengaluru,Credit Card,5
ORD1739,Customer_087,T-Shirt,Fashion,880.77,2.0,0.0,1761.54,2025-03-20,Hyderabad,UPI,4
ORD1740,Customer_183,Smartphone,Electronics,25086.41,3.0,20.0,60207.38,2025-09-25,Mumbai,Cash,3
ORD1741,Customer_022,Smartphone,Electronics,31668.49,5.0,15.0,134591.08,2025-01-18,Bengaluru,Cash,3
ORD1742,Customer_224,Mouse,Accessories,926.27,3.0,0.0,2778.81,2025-02-17,delhi,Cash,3
ORD1743,Customer_143,Keyboard,Accessories,1577.59,3.0,10.0,4259.49,2025-07-11,Delhi,Credit Card,5
ORD1744,Customer_093,Backpack,Accessories,2390.76,1.0,10.0,2151.68,2025-01-17,mumbai,Net Banking,5
ORD1745,Customer_035,Desk,Furniture,12215.08,2.0,10.0,21987.14,2025-04-29,Chennai,Credit Card,4
ORD1746,Customer_122,Mouse,Accessories,907.45,2.0,0.0,1814.9,2025-05-25,Delhi,Debit Card,1
ORD1747,Customer_106,T-Shirt,Fashion,780.47,2.0,0.0,1560.94,2025-03-26,Chennai,UPI,4
ORD1748,Customer_074,Smartphone,Electronics,29912.1,2.0,0.0,59824.2,2025-12-20,Chennai,Net Banking,3
ORD1749,,Shoes,Fashion,3318.44,4.0,5.0,12610.07,2025-09-07,Delhi,Cash,5
ORD1750,Customer_036,Smartwatch,Electronics,5910.23,4.0,5.0,22458.87,2025-12-28,Bengaluru,Net Banking,2
ORD1751,Customer_167,Keyboard,Accessories,1964.76,4.0,5.0,7466.09,2025-01-20,Nagpur,UPI,1
ORD1752,Customer_044,Monitor,Electronics,14995.96,5.0,5.0,71230.81,2025-11-26,Nagpur,Credit Card,1
ORD1753,Customer_200,Headphones,Electronics,2680.5,3.0,0.0,8041.5,2025-09-05,Chennai,Net Banking,1
ORD1754,Customer_184,Coffee Maker,Home Appliances,4146.54,1.0,5.0,3939.21,2025-08-08,Pune,Cash,4
ORD1755,Customer_032,Monitor,Electronics,12718.82,1.0,15.0,10811.0,2025-08-22,Mumbai,UPI,3
ORD1756,Customer_087,Backpack,Accessories,1894.06,4.0,5.0,7197.43,2025-10-14,Nagpur,UPI,5
ORD1757,Customer_084,Smartphone,Electronics,26004.23,1.0,5.0,24704.02,2025-10-18,Delhi,Credit Card,5
ORD1758,Customer_053,Mouse,Accessories,941.52,5.0,15.0,4001.46,2025-12-09,Bengaluru,UPI,3
ORD1759,Customer_013,Smartphone,Electronics,31948.63,4.0,10.0,115015.07,2025-10-23,Pune,Cash,2
ORD1760,Customer_054,Headphones,Electronics,2638.88,3.0,0.0,7916.64,2025-07-27,Pune,Cash,2
ORD1761,Customer_005,Keyboard,Accessories,1591.18,2.0,20.0,2545.89,2025-07-01,Hyderabad,Debit Card,5
ORD1762,Customer_076,Headphones,Electronics,2764.04,3.0,0.0,8292.12,2025-04-18,Bengaluru,Credit Card,5
ORD1763,Customer_135,Keyboard,Accessories,1855.74,2.0,0.0,3711.48,2025-10-09,Mumbai,Cash,4
ORD1764,Customer_203,Desk,Furniture,11663.1,5.0,10.0,52483.95,2025-11-26,Bengaluru,Net Banking,1
ORD1765,Customer_007,Keyboard,Accessories,1700.76,2.0,5.0,3231.44,2025-02-09,Bengaluru,Debit Card,4
ORD1766,Customer_026,Keyboard,Accessories,1731.42,4.0,0.0,6925.68,2025-05-31,Hyderabad,Net Banking,5
ORD1767,Customer_144,Jeans,Fashion,1769.13,5.0,0.0,8845.65,2025-07-08,Nagpur,Cash,5
ORD1768,Customer_240,Monitor,Electronics,12044.61,4.0,5.0,45769.52,2025-12-19,BENGALURU,UPI,4
ORD1769,Customer_197,Keyboard,Accessories,,4.0,15.0,6878.68,14-08-2025,Hyderabad,Credit Card,5
ORD1770,Customer_181,Monitor,Electronics,13426.3,2.0,5.0,25509.97,2025-02-02,Nagpur,UPI,5
ORD1771,Customer_143,Headphones,Electronics,2278.6,1.0,0.0,2278.6,2025-09-18,Hyderabad,Debit Card,3
ORD1772,Customer_080,Monitor,Electronics,13178.86,4.0,20.0,42172.35,2025-10-19,Pune,Cash,2
ORD1773,Customer_146,Smartwatch,Electronics,6751.3,1.0,15.0,5738.6,2025-03-04,Pune,Credit Card,1
ORD1774,Customer_178,Coffee Maker,Home Appliances,4066.13,1.0,0.0,4066.13,2025-07-26,Bengaluru,Credit Card,4
ORD1775,Customer_096,Smartwatch,Electronics,6109.86,2.0,5.0,11608.73,2025-08-06,Pune,Debit Card,3
ORD1776,Customer_090,Office Chair,Furniture,8712.43,2.0,10.0,15682.37,2025-02-18,Chennai,Cash,1
ORD1777,Customer_232,Shoes,Fashion,3114.3,2.0,20.0,4982.88,2025-09-04,Chennai,Debit Card,3
ORD1778,Customer_080,Smartphone,Electronics,30997.42,1.0,10.0,27897.68,2025-07-04,Nagpur,Net Banking,3
ORD1779,Customer_195,Smartwatch,Electronics,7355.81,4.0,5.0,27952.08,2025-08-02,Pune,Credit Card,1
ORD1780,Customer_213,Smartphone,Electronics,27836.7,1.0,0.0,27836.7,2025-11-08,Bengaluru,Cash,2
ORD1781,Customer_156,Backpack,Accessories,1974.58,4.0,0.0,7898.32,2025-01-16,Hyderabad,Net Banking,1
ORD1782,Customer_146,Smartphone,Electronics,30851.41,,5.0,87926.52,2025-07-25,Chennai,Cash,4
ORD1783,Customer_249,Smartwatch,Electronics,7046.09,5.0,0.0,35230.45,2025-04-27,BENGALURU,Debit Card,2
ORD1784,Customer_041,Smartphone,Electronics,26681.42,2.0,5.0,50694.7,2025-08-19,Hyderabad,Credit Card,2
ORD1785,Customer_149,Monitor,Electronics,14880.62,4.0,10.0,53570.23,2025-07-12,Bengaluru,UPI,5
ORD1786,Customer_058,Coffee Maker,Home Appliances,3619.6,1.0,0.0,3619.6,2025-07-04,Chennai,Cash,5
ORD1787,Customer_161,Office Chair,Furniture,8317.3,3.0,15.0,21209.12,2025-05-21,Chennai,UPI,5
ORD1788,Customer_095,Shoes,Fashion,3234.12,2.0,5.0,6144.83,2025-09-19,PUNE,UPI,2
ORD1789,Customer_182,Shoes,Fashion,3310.47,4.0,5.0,12579.79,2025-01-25,Bengaluru,Net Banking,5
ORD1790,Customer_128,Smartphone,Electronics,26524.36,1.0,5.0,25198.14,2025-12-19,Pune,Net Banking,3
ORD1791,Customer_153,Monitor,Electronics,14329.88,1.0,5.0,13613.39,2025-05-07,Hyderabad,Net Banking,4
ORD1792,Customer_183,Smartwatch,Electronics,5749.96,2.0,5.0,10924.92,2025-07-17,Delhi,Net Banking,5
ORD1793,Customer_019,Laptop,Electronics,61758.32,1.0,10.0,55582.49,2025-07-30,Nagpur,Credit Card,2
ORD1794,Customer_002,Shoes,Fashion,3236.04,1.0,0.0,3236.04,2025-03-04,Chennai,Cash,3
ORD1795,Customer_199,Laptop,Electronics,50266.84,2.0,5.0,95507.0,2025-03-22,Nagpur,Cash,5
ORD1796,Customer_196,Smartwatch,Electronics,7431.04,5.0,,37155.2,2025-08-04,Hyderabad,UPI,4
ORD1797,Customer_057,Headphones,Electronics,-500.0,5.0,10.0,9912.69,2025-07-30,Bengaluru,Credit Card,1
ORD1798,Customer_129,Coffee Maker,Home Appliances,4542.91,3.0,0.0,13628.73,2025-12-01,Bengaluru,UPI,4
ORD1799,Customer_211,Office Chair,Furniture,8081.4,3.0,10.0,21819.78,2025-12-31,Bengaluru,Cash,1
ORD1800,Customer_123,Keyboard,Accessories,1651.17,1.0,0.0,1651.17,2025-11-11,Chennai,Cash,2
ORD1801,Customer_167,Coffee Maker,Home Appliances,3670.3,4.0,15.0,12479.02,2025-03-23,Bengaluru,Credit Card,4
ORD1802,Customer_201,Smartphone,Electronics,,3.0,5.0,70976.0,2025-07-19,Nagpur,Debit Card,3
ORD1803,Customer_167,Smartphone,Electronics,25880.11,4.0,10.0,93168.4,2025-07-23,Mumbai,Debit Card,4
ORD1804,Customer_217,Jeans,Fashion,1557.89,4.0,15.0,5296.83,2025-01-01,Nagpur,UPI,4
ORD1805,Customer_124,Monitor,Electronics,13247.08,2.0,,26494.16,12/25/2025,Mumbai,Credit Card,2
ORD1806,Customer_071,Mixer,Home Appliances,3580.37,2.0,15.0,6086.63,2025-11-14,Pune,Debit Card,4
ORD1807,Customer_230,Shoes,Fashion,2805.04,2.0,0.0,5610.08,2025-02-14,Mumbai,Debit Card,2
ORD1808,Customer_160,T-Shirt,Fashion,950.54,2.0,5.0,1806.03,2025-01-03,Chennai,Credit Card,3
ORD1809,Customer_007,Headphones,Electronics,,5.0,5.0,10339.32,2025-09-26,Mumbai,Cash,2
ORD1810,Customer_069,Backpack,Accessories,2342.14,4.0,0.0,9368.56,2025-08-07,Hyderabad,Debit Card,5
ORD1811,Customer_068,Office Chair,Furniture,9433.88,3.0,5.0,26886.56,2025-12-23,Chennai,Debit Card,4
ORD1812,Customer_141,Desk,Furniture,12999.82,4.0,10.0,46799.35,2025-06-04,Chennai,UPI,4
ORD1813,Customer_249,Office Chair,Furniture,7817.63,1.0,10.0,7035.87,2025-03-18,Bengaluru,Credit Card,4
ORD1814,Customer_107,T-Shirt,Fashion,952.21,2.0,5.0,1809.2,2025-11-19,Delhi,Cash,2
ORD1815,Customer_013,T-Shirt,Fashion,961.3,4.0,,3268.42,2025-10-24,Pune,Net Banking,5
ORD1816,Customer_040,T-Shirt,Fashion,908.5,2.0,0.0,1817.0,2025-12-02,Hyderabad,Debit Card,3
ORD1817,Customer_117,Office Chair,Furniture,8076.13,3.0,10.0,21805.55,2025-07-03,Mumbai,Credit Card,4
ORD1818,Customer_237,Smartphone,Electronics,27534.87,3.0,5.0,78474.38,2025-03-07,Chennai,UPI,4
ORD1819,Customer_039,Desk,Furniture,10389.79,1.0,10.0,9350.81,2025-05-25,Hyderabad,Debit Card,5
ORD1820,Customer_084,Backpack,Accessories,1940.1,2.0,,3298.17,2025-03-30,Nagpur,Cash,1
ORD1821,Customer_022,Jeans,Fashion,1799.76,1.0,10.0,1619.78,2025-04-24,Nagpur,Net Banking,2
ORD1822,Customer_223,Mouse,Accessories,788.02,5.0,5.0,3743.1,11/16/2025,Mumbai,Credit Card,3
ORD1823,Customer_102,T-Shirt,Fashion,979.65,1.0,0.0,979.65,2025-06-12,Mumbai,Cash,2
ORD1824,Customer_092,Coffee Maker,Home Appliances,4410.34,3.0,20.0,10584.82,2025-06-30,Nagpur,Net Banking,4
ORD1825,Customer_154,Office Chair,Furniture,8864.92,2.0,10.0,15956.86,2025-05-08,Nagpur,Credit Card,5
ORD1826,Customer_143,Shoes,Fashion,3089.66,4.0,10.0,11122.78,2025-08-12,Mumbai,Debit Card,1
ORD1827,Customer_004,Jeans,Fashion,1993.43,2.0,5.0,3787.52,2025-01-03,Hyderabad,Cash,3
ORD1828,Customer_021,Laptop,Electronics,63220.3,3.0,10.0,170694.81,2025-02-08,Nagpur,Credit Card,3
ORD1829,Customer_191,Smartwatch,Electronics,7127.59,2.0,15.0,,2025-04-09,Delhi,Cash,1
ORD1830,,Desk,Furniture,12906.46,4.0,0.0,51625.84,2025-07-29,Chennai,Cash,5
ORD1831,Customer_230,Monitor,Electronics,12131.43,2.0,5.0,23049.72,2025-07-08,nagpur,Credit Card,2
ORD1832,Customer_070,T-Shirt,Fashion,872.45,5.0,0.0,4362.25,2025-06-26,Delhi,Credit Card,5
ORD1833,Customer_230,Coffee Maker,Home Appliances,4599.28,5.0,10.0,20696.76,2025-09-12,Bengaluru,Credit Card,5
ORD1834,Customer_003,Coffee Maker,Home Appliances,4410.34,1.0,0.0,4410.34,2025-02-16,Nagpur,Net Banking,3
ORD1835,Customer_186,Keyboard,Accessories,1999.45,,15.0,5098.6,2025-11-14,Delhi,UPI,3
ORD1836,Customer_230,Office Chair,Furniture,7845.11,5.0,10.0,35302.99,2025-01-21,Delhi,Net Banking,4
ORD1837,Customer_240,Office Chair,Furniture,9376.51,2.0,5.0,17815.37,2025-09-22,Nagpur,Credit Card,2
ORD1838,Customer_118,Jeans,Fashion,1922.82,4.0,0.0,7691.28,2025-02-06,Chennai,UPI,5
ORD1839,Customer_073,Mouse,Accessories,778.23,5.0,5.0,3696.59,2025-09-06,Nagpur,Debit Card,5
ORD1840,Customer_220,Monitor,Electronics,13751.1,1.0,10.0,12375.99,2025-11-24,Nagpur,Net Banking,5
ORD1841,Customer_058,Monitor,Electronics,12764.7,4.0,5.0,48505.86,2025-10-29,Mumbai,UPI,1
ORD1842,Customer_153,Keyboard,Accessories,1864.66,2.0,10.0,3356.39,2025-07-01,Hyderabad,Debit Card,5
ORD1843,Customer_082,Monitor,Electronics,14496.8,2.0,0.0,28993.6,2025-03-28,Mumbai,Cash,5
ORD1844,Customer_209,Smartwatch,Electronics,7184.16,4.0,10.0,25862.98,2025-09-08,Pune,Net Banking,4
ORD1845,Customer_075,Jeans,Fashion,1843.09,3.0,10.0,4976.34,2025-08-04,Chennai,Cash,5
ORD1846,Customer_028,Monitor,Electronics,13931.01,2.0,15.0,23682.72,2025-01-16,Delhi,UPI,3
ORD1847,Customer_193,Mouse,Accessories,1006.67,1.0,5.0,956.34,2025-12-01,Mumbai,Debit Card,4
ORD1848,Customer_210,Shoes,Fashion,3610.89,5.0,20.0,14443.56,2025-04-13,Pune,Credit Card,2
ORD1849,Customer_049,Backpack,Accessories,2419.8,3.0,5.0,6896.43,2025-01-26,Pune,Net Banking,2
ORD1850,Customer_117,Desk,Furniture,12409.26,4.0,10.0,44673.34,2025-06-13,Bengaluru,Net Banking,1
ORD1851,Customer_217,T-Shirt,Fashion,815.84,4.0,0.0,3263.36,2025-03-21,Mumbai,Debit Card,1
ORD1852,Customer_101,Keyboard,Accessories,1606.35,3.0,10.0,4337.14,2025-06-30,Bengaluru,Cash,4
ORD1853,Customer_169,Smartwatch,Electronics,5986.86,2.0,5.0,11375.03,2025-01-22,Mumbai,Net Banking,4
ORD1854,Customer_085,T-Shirt,Fashion,934.76,5.0,0.0,4673.8,2025-09-30,Bengaluru,Debit Card,1
ORD1855,Customer_176,Mixer,Home Appliances,4016.21,5.0,0.0,20081.05,2025-08-26,Chennai,Debit Card,1
ORD1856,Customer_212,Headphones,Electronics,2294.71,2.0,0.0,4589.42,2025-01-02,Delhi,UPI,3
ORD1857,Customer_135,Shoes,Fashion,3593.79,4.0,10.0,12937.64,2025-09-27,Nagpur,Cash,3
ORD1858,Customer_171,Keyboard,Accessories,1941.55,2.0,5.0,3688.94,03-12-2025,Hyderabad,Net Banking,2
ORD1859,Customer_009,Desk,Furniture,12446.81,4.0,0.0,49787.24,2025-03-03,Pune,Net Banking,5
ORD1860,Customer_093,Smartphone,Electronics,29856.86,2.0,0.0,59713.72,2025-09-17,Mumbai,Credit Card,1
ORD1861,Customer_243,Laptop,Electronics,60329.56,3.0,10.0,162889.81,2025-04-24,Chennai,Credit Card,5
ORD1862,Customer_217,Monitor,Electronics,15720.17,4.0,15.0,53448.58,2025-11-09,Chennai,Net Banking,4
ORD1863,Customer_008,Backpack,Accessories,2307.49,4.0,0.0,9229.96,2025-10-27,Mumbai,Cash,5
ORD1864,Customer_032,Mouse,Accessories,1031.89,,20.0,4127.56,2025-10-16,Chennai,Debit Card,2
ORD1865,Customer_030,T-Shirt,Fashion,976.07,2.0,5.0,1854.53,2025-03-03,Delhi,Cash,1
ORD1866,Customer_215,Headphones,Electronics,2249.9,4.0,0.0,8999.6,2025-05-10,Hyderabad,UPI,4
ORD1867,Customer_077,Mixer,Home Appliances,3584.81,2.0,0.0,7169.62,2025-04-20,Hyderabad,Credit Card,2
ORD1868,Customer_162,T-Shirt,Fashion,930.01,3.0,5.0,2650.53,2025-10-13,Nagpur,Debit Card,5
ORD1869,Customer_188,Headphones,Electronics,2480.9,5.0,5.0,11784.28,2025-07-05,Pune,Credit Card,4
ORD1870,Customer_218,Laptop,Electronics,58546.72,3.0,10.0,158076.14,26-05-2025,Hyderabad,Cash,4
ORD1871,Customer_114,Coffee Maker,Home Appliances,4381.09,5.0,0.0,21905.45,2025-09-12,Hyderabad,Cash,2
ORD1872,Customer_025,Desk,Furniture,13652.7,3.0,15.0,34814.38,2025-10-02,Hyderabad,Debit Card,3
ORD1873,Customer_083,Backpack,Accessories,2494.03,2.0,5.0,4738.66,2025-06-19,Hyderabad,Cash,1
ORD1874,Customer_016,Laptop,Electronics,54054.45,3.0,5.0,154055.18,2025-10-06,Nagpur,Credit Card,4
ORD1875,Customer_177,Office Chair,Furniture,7828.64,4.0,0.0,31314.56,2025-10-09,Hyderabad,Net Banking,4
ORD1876,Customer_242,Laptop,Electronics,55680.43,1.0,5.0,52896.41,2025-04-27,Chennai,Credit Card,5
ORD1877,Customer_130,Backpack,Accessories,2204.88,1.0,0.0,2204.88,2025-05-14,Chennai,Credit Card,2
ORD1878,Customer_074,Office Chair,Furniture,8740.05,1.0,5.0,8303.05,2025-09-30,Nagpur,Net Banking,2
ORD1879,Customer_099,Mouse,Accessories,989.57,2.0,10.0,1781.23,2025-10-05,Delhi,Credit Card,1
ORD1880,Customer_009,Jeans,Fashion,1777.7,2.0,15.0,3022.09,2025-03-20,Bengaluru,Credit Card,1
ORD1881,Customer_230,Jeans,Fashion,2034.13,2.0,5.0,3864.85,2025-05-11,Nagpur,Credit Card,3
ORD1882,Customer_210,Mouse,Accessories,861.86,1.0,10.0,775.67,2025-04-13,Pune,Cash,4
ORD1883,,Keyboard,Accessories,2050.82,1.0,10.0,1845.74,2025-05-09,Delhi,Cash,5
ORD1884,Customer_173,Smartphone,Electronics,24643.84,1.0,5.0,23411.65,2025-07-27,Delhi,Cash,3
ORD1885,Customer_246,Backpack,Accessories,2398.35,5.0,0.0,11991.75,2025-05-23,Bengaluru,Credit Card,1
ORD1886,Customer_064,Shoes,Fashion,3071.47,1.0,20.0,2457.18,2025-08-31,Mumbai,Credit Card,3
ORD1887,Customer_025,Office Chair,Furniture,7598.85,3.0,10.0,20516.9,2025-10-31,Pune,Net Banking,3
ORD1888,Customer_149,Mouse,Accessories,848.41,1.0,10.0,763.57,2025-09-06,Pune,Net Banking,3
ORD1889,Customer_173,Monitor,Electronics,12485.07,4.0,5.0,47443.27,2025-01-17,Nagpur,Debit Card,2
ORD1890,Customer_046,Smartwatch,Electronics,5945.44,4.0,,23781.76,2025-08-02,Nagpur,Net Banking,1
ORD1891,Customer_194,Keyboard,Accessories,2044.22,3.0,10.0,5519.39,2025-08-04,Nagpur,UPI,5
ORD1892,Customer_130,Headphones,Electronics,2845.28,,0.0,8535.84,2025-04-15,Delhi,Debit Card,2
ORD1893,Customer_173,Backpack,Accessories,2265.58,2.0,0.0,4531.16,2025-12-07,Hyderabad,Cash,5
ORD1894,Customer_160,Mouse,Accessories,-500.0,1.0,10.0,850.66,2025-01-26,Chennai,UPI,1
ORD1895,Customer_147,Headphones,Electronics,2611.19,3.0,15.0,6658.53,2025-02-17,PUNE,UPI,3
ORD1896,Customer_103,Headphones,Electronics,2513.77,5.0,10.0,11311.96,2025-07-24,Pune,Debit Card,4
ORD1897,Customer_246,Keyboard,Accessories,2034.59,5.0,5.0,9664.3,2025-06-10,Mumbai,Cash,4
ORD1898,Customer_039,Smartphone,Electronics,25989.67,5.0,15.0,110456.1,2025-03-30,Chennai,Cash,1
ORD1899,Customer_224,Office Chair,Furniture,9060.99,2.0,10.0,16309.78,2025-01-15,Bengaluru,UPI,5
ORD1900,Customer_049,Mouse,Accessories,851.42,2.0,15.0,1447.41,2025-05-26,Nagpur,Cash,2
ORD1901,Customer_210,Keyboard,Accessories,1598.64,3.0,0.0,4795.92,2025-01-29,Nagpur,Net Banking,1
ORD1902,Customer_235,Laptop,Electronics,60191.31,1.0,5.0,57181.74,2025-07-05,Chennai,Net Banking,4
ORD1903,Customer_190,Coffee Maker,Home Appliances,4638.74,5.0,15.0,19714.64,2025-08-26,Pune,Credit Card,1
ORD1904,Customer_070,Laptop,Electronics,62169.91,1.0,20.0,49735.93,2025-04-30,Hyderabad,Credit Card,4
ORD1905,Customer_011,Desk,Furniture,10584.56,2.0,15.0,17993.75,2025-12-13,Mumbai,Net Banking,5
ORD1906,Customer_168,Coffee Maker,Home Appliances,3956.93,-1.0,10.0,10683.71,2025-01-12,Delhi,UPI,5
ORD1907,Customer_134,Smartphone,Electronics,26561.59,1.0,0.0,26561.59,2025-10-10,Bengaluru,UPI,2
ORD1908,Customer_212,Desk,Furniture,12753.47,5.0,0.0,63767.35,2025-04-13,Pune,UPI,5
ORD1909,Customer_142,Mouse,Accessories,1012.61,5.0,15.0,4303.59,2025-07-01,Nagpur,Credit Card,3
ORD1910,Customer_164,Mixer,Home Appliances,3270.89,1.0,10.0,2943.8,2025-09-13,Mumbai,Net Banking,3
ORD1911,Customer_146,Desk,Furniture,11357.52,4.0,10.0,40887.07,2025-02-06,Mumbai,UPI,4
ORD1912,Customer_086,Headphones,Electronics,2866.84,4.0,10.0,10320.62,2025-02-22,Bengaluru,Debit Card,3
ORD1913,Customer_100,Mixer,Home Appliances,3854.02,1.0,15.0,3275.92,2025-03-28,Delhi,Cash,3
ORD1914,Customer_154,Keyboard,Accessories,1638.38,5.0,10.0,7372.71,2025-12-30,Mumbai,Cash,4
ORD1915,Customer_075,Smartwatch,Electronics,6888.8,3.0,15.0,17566.44,2025-07-13,Delhi,Net Banking,3
ORD1916,Customer_202,Keyboard,Accessories,1938.53,2.0,0.0,3877.06,2025-07-10,Bengaluru,Cash,3
ORD1917,Customer_025,Keyboard,Accessories,1921.38,4.0,10.0,6916.97,2025-01-21,Mumbai,Debit Card,3
ORD1918,Customer_050,Mouse,Accessories,898.24,4.0,5.0,3413.31,2025-05-31,Hyderabad,Net Banking,4
ORD1919,Customer_163,T-Shirt,Fashion,897.02,1.0,0.0,897.02,2025-04-11,Hyderabad,Credit Card,2
ORD1920,Customer_043,Laptop,Electronics,54339.7,1.0,0.0,,2025-04-05,Mumbai,Debit Card,4
ORD1921,Customer_151,Smartwatch,Electronics,6639.77,2.0,5.0,12615.56,2025-12-03,Nagpur,Cash,4
ORD1922,Customer_027,Coffee Maker,Home Appliances,4581.4,3.0,0.0,13744.2,2025-12-04,Hyderabad,Credit Card,3
ORD1923,Customer_076,Mouse,Accessories,807.08,1.0,20.0,,2025-11-09,Delhi,Cash,4
ORD1924,Customer_234,Backpack,Accessories,2135.67,2.0,10.0,3844.21,2025-06-12,Bengaluru,Net Banking,2
